Feed_ID,Feed_name,Catergory,Price(Won/kg),Concentrate(%),Forage(%),DM(%AF),NDF (%DM),Lignin (%NDF),CP (%DM),Sol-P (%CP),NPN (%Sol-P),NDICP (%CP),ADICP (%CP),Starch (%NSC),Crude fat (%DM),Crude ash (%DM),peNDF (%NDF),CHO-A (%/hr),CHO-B1 (%/hr),CHO-B2 (%/hr),CHO-C (%/hr),Protein-A (%/hr),Protein-B1 (%/hr),Protein-B2 (%/hr),Protein-B3 (%/hr),Protein-C (%/hr),ID-CHO-A (%),ID-CHO-B1 (%),ID-CHO-B2 (%),ID-CHO-C (%),ID-Protein-A (%),ID-Protein-B1 (%),ID-Protein-B2 (%),ID-Protein-B3 (%),ID-Protein-C (%),ID-Fat (%),ID-Ash (%),Methionine (%UIP),Lysine (%UIP),Arginine (%UIP),Threonine (%UIP),Leucine (%UIP),Isoleucine (%UIP),Valine (%UIP),Histidine (%UIP),Phenylalanine (%UIP),Tryptophan (%UIP),TDN (%DM),ME (Mcal/kg),NEm (Mcal/kg),NEg (Mcal/kg),RUP-3X (%CP),RUP-1X (%CP),Ca (%),P (%),Mg (%),Cl (%),K (%),0 (%),S (%),Co (mg/kg),Cu (mg/kg),I (mg/kg),Fe (mg/kg),Mn (mg/kg),Se (mg/kg),Zn (mg/kg),Vit A (1000 IU/kg),Vit D (1000 IU/kg),Vit E (IU/kg),Ca-Bio,P-Bio,Mg-Bio,Cl-Bio,K-Bio,0-Bio,S-Bio,Co-Bio,Cu-Bio,I-Bio,Fe-Bio,Mn-Bio,Se-Bio,Zn-Bio,VitA-Bio,VitD-Bio,VitE-Bio,Starch,Sugar,Lactic,Acetic,Proprionic,Butyric,Isobutyric,pH,AmmoniaCPE
532,농협 임신우,Mixed,$0.00 ,100,0,90.17,38.7,8.21,16.2,27.19,72.3,45.7,15,87.8,3.8,7.5,28.7,237.4,35.5,6.1,0,100000,212.1,9.8,0.3,0,100,77.5,20,0,100,100,100,80,0,95,50,1.1,2.6,4.9,3,9.2,3.4,4.4,2.3,4.3,0.9,77,2.8,1.8,1.2,31.9,27.5,0.8,0.7,0.3,0.5,1,0.3,0.3,0.1,11.9,0.1,157.6,38,0.2,43.9,1.2,0,14.4,0.6,0.7,0.2,0.9,0.9,0.9,1,1,0.4,0.9,0.1,0,1,0.2,1,1,1,0,0,0,0,0,0,0,0,0
533,단풍미인 TMR 비육전기,Mixed,$0.00 ,70,30,72.61,56.4,11.3,14.4,28.4,90.9,29,18.99,75.6,3.04,8,88,260,33,4.5,0,100000,156,10,0.389,0,100,75,20,0,100,100,100,80,0,95,50,3.37,5.33,6.51,3.77,6.43,3.45,4.63,2.59,4.55,1.26,60.35,1.827,0.743047898,0.367798524,50.98,45.11,0.62,0.286,0.238,0.302,2.279,0.232,0.193,0.1086,14.398,0.0394,172.7072,46.61,0.1541,38.81,0,0,0,0.36,0.652,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
534,단풍미인 TMR 비육후기,Mixed,$0.00 ,85,15,77.21,53.6,10.9,14.2,30.1,90.9,32.37,21.13,75.6,3.4,7.5,88,260,33,4.5,0,100000,156,10,0.389,0,100,75,20,0,100,100,100,80,0,95,50,3.37,5.33,6.51,3.77,6.43,3.45,4.63,2.59,4.55,1.26,60.35,1.827,0.743047898,0.367798524,50.98,45.11,0.62,0.286,0.238,0.302,2.279,0.232,0.193,0.1086,14.398,0.0394,172.7072,46.61,0.1541,38.81,0,0,0,0.36,0.652,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
535,단풍미인 TMR 육성기,Mixed,$0.00 ,45,55,76.85,57.9,11.8,15.4,34.3,90.9,26.01,14.71,75.6,3.07,7.9,88,260,33,4.5,0,100000,156,10,0.389,0,100,75,20,0,100,100,100,80,0,95,50,3.37,5.33,6.51,3.77,6.43,3.45,4.63,2.59,4.55,1.26,60.35,1.827,0.743047898,0.367798524,50.98,45.11,0.62,0.286,0.238,0.302,2.279,0.232,0.193,0.1086,14.398,0.0394,172.7072,46.61,0.1541,38.81,0,0,0,0.36,0.652,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
536,삼양사 번식우,Mixed,$0.00 ,100,0,92.28,36.4,8.63,14.2,24.5,72.3,48.3,17.8,87.8,4.7,7.5,28.7,237.4,35.5,6.1,0,100000,212.1,9.8,0.3,0,100,77.5,20,0,100,100,100,80,0,95,50,1.1,2.6,4.9,3,9.2,3.4,4.4,2.3,4.3,0.9,77,2.8,1.8,1.2,31.9,27.5,0.8,0.7,0.3,0.5,1,0.3,0.3,0.1,11.9,0.1,157.6,38,0.2,43.9,1.2,0,14.4,0.6,0.7,0.2,0.9,0.9,0.9,1,1,0.4,0.9,0.1,0,1,0.2,1,1,1,0,0,0,0,0,0,0,0,0
537,삼양사 비육전기,Mixed,$0.00 ,100,0,89.83,34.66,8.85,14.61,33.77,72.3,42.11,16.44,87.8,3.83,7.41,28.7,237.4,35.5,6.1,0,100000,212.1,9.8,0.3,0,100,77.5,20,0,100,100,100,80,0,95,50,1.1,2.6,4.9,3,9.2,3.4,4.4,2.3,4.3,0.9,77,2.8,1.8,1.2,31.9,27.5,0.8,0.7,0.3,0.5,1,0.3,0.3,0.1,11.9,0.1,157.6,38,0.2,43.9,1.2,0,14.4,0.6,0.7,0.2,0.9,0.9,0.9,1,1,0.4,0.9,0.1,0,1,0.2,1,1,1,0,0,0,0,0,0,0,0,0
538,삼양사 비육후기,Mixed,$0.00 ,100,0,89.28,39.86,7.32,13.6,26.56,74.7,55.74,24.84,88.3,4.06,7.74,26.6,242.4,36.1,6.4,0,100000,229.4,10.6,0.3,0,100,77.5,20,0,100,100,100,80,0,95,50,1.1,2.7,4.5,3,9.9,3.4,4.4,2.2,4.2,0.9,81.2,2.9,1.9,1.2,31.3,27.1,0.3,0.7,0.3,0.6,1,0.3,0.3,0.1,8.2,0.1,108.9,52.5,0.2,47.5,1.2,0,21,0.6,0.7,0.2,0.9,0.9,0.9,1,1,0.4,0.9,0.1,0,1,0.2,1,1,1,0,0,0,0,0,0,0,0,0
539,삼양사 육성기,Mixed,$0.00 ,100,0,91.04,37.07,7.57,16.02,36.8,72.9,36.8,13.6,88.1,3.99,8.93,28.9,237.1,35.7,6.1,0,100000,209.3,9.7,0.3,0,100,77.5,20,0,100,100,100,80,0,95,50,1.1,2.5,4.8,3,9.3,3.4,4.4,2.3,4.3,0.9,76.9,2.8,1.8,1.2,32.1,27.7,0.8,0.7,0.3,0.5,1,0.3,0.3,0.1,12,0.1,157.2,37.1,0.2,43.5,1.2,0,14.4,0.6,0.7,0.2,0.9,0.9,0.9,1,1,0.4,0.9,0.1,0,1,0.2,1,1,1,0,0,0,0,0,0,0,0,0
540,우성 번식우,Mixed,$0.00 ,100,0,90.67,39.6,7.84,15.5,27.03,72.3,36.6,17.2,87.8,4.6,8.5,28.7,237.4,35.5,6.1,0,100000,212.1,9.8,0.3,0,100,77.5,20,0,100,100,100,80,0,95,50,1.1,2.6,4.9,3,9.2,3.4,4.4,2.3,4.3,0.9,77,2.8,1.8,1.2,31.9,27.5,0.8,0.7,0.3,0.5,1,0.3,0.3,0.1,11.9,0.1,157.6,38,0.2,43.9,1.2,0,14.4,0.6,0.7,0.2,0.9,0.9,0.9,1,1,0.4,0.9,0.1,0,1,0.2,1,1,1,0,0,0,0,0,0,0,0,0
541,우성 비육전기,Mixed,$0.00 ,100,0,91.03,42.07,6.43,15.13,27.53,72.3,55.55,21.25,87.8,4.45,8.09,28.7,237.4,35.5,6.1,0,100000,212.1,9.8,0.3,0,100,77.5,20,0,100,100,100,80,0,95,50,1.1,2.6,4.9,3,9.2,3.4,4.4,2.3,4.3,0.9,77,2.8,1.8,1.2,31.9,27.5,0.8,0.7,0.3,0.5,1,0.3,0.3,0.1,11.9,0.1,157.6,38,0.2,43.9,1.2,0,14.4,0.6,0.7,0.2,0.9,0.9,0.9,1,1,0.4,0.9,0.1,0,1,0.2,1,1,1,0,0,0,0,0,0,0,0,0
542,우성 비육후기,Mixed,$0.00 ,100,0,90.43,35.72,7.66,14.1,26.62,74.7,47.8,22.96,88.3,5.1,7.42,26.6,242.4,36.1,6.4,0,100000,229.4,10.6,0.3,0,100,77.5,20,0,100,100,100,80,0,95,50,1.1,2.7,4.5,3,9.9,3.4,4.4,2.2,4.2,0.9,81.2,2.9,1.9,1.2,31.3,27.1,0.3,0.7,0.3,0.6,1,0.3,0.3,0.1,8.2,0.1,108.9,52.5,0.2,47.5,1.2,0,21,0.6,0.7,0.2,0.9,0.9,0.9,1,1,0.4,0.9,0.1,0,1,0.2,1,1,1,0,0,0,0,0,0,0,0,0
543,우성 육성기,Mixed,$0.00 ,100,0,90.04,33.46,9.24,18.63,51.39,72.9,29.49,12.24,88.1,3.92,9.25,28.9,237.1,35.7,6.1,0,100000,209.3,9.7,0.3,0,100,77.5,20,0,100,100,100,80,0,95,50,1.1,2.5,4.8,3,9.3,3.4,4.4,2.3,4.3,0.9,76.9,2.8,1.8,1.2,32.1,27.7,0.8,0.7,0.3,0.5,1,0.3,0.3,0.1,12,0.1,157.2,37.1,0.2,43.5,1.2,0,14.4,0.6,0.7,0.2,0.9,0.9,0.9,1,1,0.4,0.9,0.1,0,1,0.2,1,1,1,0,0,0,0,0,0,0,0,0
544,유정 TMR 비육전기,Mixed,$0.00 ,70,30,72.73,55.3,11.8,12.2,44.5,90.9,32.78,16.64,75.6,2.96,7.5,88,260,33,4.5,0,100000,156,10,0.389,0,100,75,20,0,100,100,100,80,0,95,50,3.37,5.33,6.51,3.77,6.43,3.45,4.63,2.59,4.55,1.26,60.35,1.827,0.743047898,0.367798524,50.98,45.11,0.62,0.286,0.238,0.302,2.279,0.232,0.193,0.1086,14.398,0.0394,172.7072,46.61,0.1541,38.81,0,0,0,0.36,0.652,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
545,유정 TMR 비육후기,Mixed,$0.00 ,85,15,73.73,46.7,9.7,13.9,36,90.9,31.65,17.1,75.6,4.11,6.6,88,260,33,4.5,0,100000,156,10,0.389,0,100,75,20,0,100,100,100,80,0,95,50,3.37,5.33,6.51,3.77,6.43,3.45,4.63,2.59,4.55,1.26,60.35,1.827,0.743047898,0.367798524,50.98,45.11,0.62,0.286,0.238,0.302,2.279,0.232,0.193,0.1086,14.398,0.0394,172.7072,46.61,0.1541,38.81,0,0,0,0.36,0.652,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
546,유정 TMR 육성기,Mixed,$0.00 ,45,55,69.26,58.7,11.8,13.2,45.2,90.9,31.71,14.77,75.6,2.85,8.5,88,260,33,4.5,0,100000,156,10,0.389,0,100,75,20,0,100,100,100,80,0,95,50,3.37,5.33,6.51,3.77,6.43,3.45,4.63,2.59,4.55,1.26,60.35,1.827,0.743047898,0.367798524,50.98,45.11,0.62,0.286,0.238,0.302,2.279,0.232,0.193,0.1086,14.398,0.0394,172.7072,46.61,0.1541,38.81,0,0,0,0.36,0.652,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
547,유정 TMR 임신우,Mixed,$0.00 ,0,0,70.35,60.6,7.4,14.3,44.8,90.9,31.56,17.51,75.6,3.12,8.8,88,260,33,4.5,0,100000,156,10,0.389,0,100,75,20,0,100,100,100,80,0,95,50,3.37,5.33,6.51,3.77,6.43,3.45,4.63,2.59,4.55,1.26,60.35,1.827,0.743047898,0.367798524,50.98,45.11,0.62,0.286,0.238,0.302,2.279,0.232,0.193,0.1086,14.398,0.0394,172.7072,46.61,0.1541,38.81,0,0,0,0.36,0.652,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
548,천하제일 비육전기,Mixed,$0.00 ,100,0,91.29,49.66,6.08,16.42,33.21,72.3,50.78,22.96,87.8,3.39,6.95,28.7,237.4,35.5,6.1,0,100000,212.1,9.8,0.3,0,100,77.5,20,0,100,100,100,80,0,95,50,1.1,2.6,4.9,3,9.2,3.4,4.4,2.3,4.3,0.9,77,2.8,1.8,1.2,31.9,27.5,0.8,0.7,0.3,0.5,1,0.3,0.3,0.1,11.9,0.1,157.6,38,0.2,43.9,1.2,0,14.4,0.6,0.7,0.2,0.9,0.9,0.9,1,1,0.4,0.9,0.1,0,1,0.2,1,1,1,0,0,0,0,0,0,0,0,0
549,천하제일 비육후기,Mixed,$0.00 ,100,0,90.61,44.44,6.54,17.15,40.2,74.7,28.12,10.25,88.3,3.66,6.23,26.6,242.4,36.1,6.4,0,100000,229.4,10.6,0.3,0,100,77.5,20,0,100,100,100,80,0,95,50,1.1,2.7,4.5,3,9.9,3.4,4.4,2.2,4.2,0.9,81.2,2.9,1.9,1.2,31.3,27.1,0.3,0.7,0.3,0.6,1,0.3,0.3,0.1,8.2,0.1,108.9,52.5,0.2,47.5,1.2,0,21,0.6,0.7,0.2,0.9,0.9,0.9,1,1,0.4,0.9,0.1,0,1,0.2,1,1,1,0,0,0,0,0,0,0,0,0
550,천하제일 육성기,Mixed,$0.00 ,100,0,91.17,41.89,7.02,18.64,42.54,72.9,29.96,10.05,88.1,3.53,7.42,28.9,237.1,35.7,6.1,0,100000,209.3,9.7,0.3,0,100,77.5,20,0,100,100,100,80,0,95,50,1.1,2.5,4.8,3,9.3,3.4,4.4,2.3,4.3,0.9,76.9,2.8,1.8,1.2,32.1,27.7,0.8,0.7,0.3,0.5,1,0.3,0.3,0.1,12,0.1,157.2,37.1,0.2,43.5,1.2,0,14.4,0.6,0.7,0.2,0.9,0.9,0.9,1,1,0.4,0.9,0.1,0,1,0.2,1,1,1,0,0,0,0,0,0,0,0,0
551,천하제일 임신우,Mixed,$0.00 ,100,0,92.39,35.5,10.09,16.9,35.37,72.3,45.1,14.4,87.8,3.8,7.2,28.7,237.4,35.5,6.1,0,100000,212.1,9.8,0.3,0,100,77.5,20,0,100,100,100,80,0,95,50,1.1,2.6,4.9,3,9.2,3.4,4.4,2.3,4.3,0.9,77,2.8,1.8,1.2,31.9,27.5,0.8,0.7,0.3,0.5,1,0.3,0.3,0.1,11.9,0.1,157.6,38,0.2,43.9,1.2,0,14.4,0.6,0.7,0.2,0.9,0.9,0.9,1,1,0.4,0.9,0.1,0,1,0.2,1,1,1,0,0,0,0,0,0,0,0,0
552,토바우 TMR 1호 육성기,Mixed,$0.00 ,45,55,71.61,59.6,16.8,16.2,44.5,90.9,39.28,24.52,75.6,2.94,10.7,88,260,33,4.5,0,100000,156,10,0.389,0,100,75,20,0,100,100,100,80,0,95,50,3.37,5.33,6.51,3.77,6.43,3.45,4.63,2.59,4.55,1.26,60.35,1.827,0.743047898,0.367798524,50.98,45.11,0.62,0.286,0.238,0.302,2.279,0.232,0.193,0.1086,14.398,0.0394,172.7072,46.61,0.1541,38.81,0,0,0,0.36,0.652,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
553,토바우 TMR 2호 비육전기,Mixed,$0.00 ,70,30,70.88,65.1,15.1,13.5,45.3,90.9,32.61,21.27,75.6,2.64,9.8,88,260,33,4.5,0,100000,156,10,0.389,0,100,75,20,0,100,100,100,80,0,95,50,3.37,5.33,6.51,3.77,6.43,3.45,4.63,2.59,4.55,1.26,60.35,1.827,0.743047898,0.367798524,50.98,45.11,0.62,0.286,0.238,0.302,2.279,0.232,0.193,0.1086,14.398,0.0394,172.7072,46.61,0.1541,38.81,0,0,0,0.36,0.652,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
554,토바우 TMR 3호 비육후기,Mixed,$0.00 ,85,15,70.57,53.8,14.6,15.4,40.2,90.9,28.08,17.6,75.6,4.5,10.3,88,260,33,4.5,0,100000,156,10,0.389,0,100,75,20,0,100,100,100,80,0,95,50,3.37,5.33,6.51,3.77,6.43,3.45,4.63,2.59,4.55,1.26,60.35,1.827,0.743047898,0.367798524,50.98,45.11,0.62,0.286,0.238,0.302,2.279,0.232,0.193,0.1086,14.398,0.0394,172.7072,46.61,0.1541,38.81,0,0,0,0.36,0.652,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
555,퓨리나 번식우,Mixed,$0.00 ,100,0,91.55,41.8,8.26,17.3,37.92,72.3,32.3,13.1,87.8,5.3,6.8,28.7,237.4,35.5,6.1,0,100000,212.1,9.8,0.3,0,100,77.5,20,0,100,100,100,80,0,95,50,1.1,2.6,4.9,3,9.2,3.4,4.4,2.3,4.3,0.9,77,2.8,1.8,1.2,31.9,27.5,0.8,0.7,0.3,0.5,1,0.3,0.3,0.1,11.9,0.1,157.6,38,0.2,43.9,1.2,0,14.4,0.6,0.7,0.2,0.9,0.9,0.9,1,1,0.4,0.9,0.1,0,1,0.2,1,1,1,0,0,0,0,0,0,0,0,0
556,퓨리나 비육전기,Mixed,$0.00 ,100,0,91.19,37.81,8.35,15.54,35.13,72.3,41.21,21.57,87.8,6.49,6.53,28.7,237.4,35.5,6.1,0,100000,212.1,9.8,0.3,0,100,77.5,20,0,100,100,100,80,0,95,50,1.1,2.6,4.9,3,9.2,3.4,4.4,2.3,4.3,0.9,77,2.8,1.8,1.2,31.9,27.5,0.8,0.7,0.3,0.5,1,0.3,0.3,0.1,11.9,0.1,157.6,38,0.2,43.9,1.2,0,14.4,0.6,0.7,0.2,0.9,0.9,0.9,1,1,0.4,0.9,0.1,0,1,0.2,1,1,1,0,0,0,0,0,0,0,0,0
557,퓨리나 비육후기,Mixed,$0.00 ,100,0,89.98,35.13,9.93,15.02,28.34,74.7,42.84,22.95,88.3,6.87,7.49,26.6,242.4,36.1,6.4,0,100000,229.4,10.6,0.3,0,100,77.5,20,0,100,100,100,80,0,95,50,1.1,2.7,4.5,3,9.9,3.4,4.4,2.2,4.2,0.9,81.2,2.9,1.9,1.2,31.3,27.1,0.3,0.7,0.3,0.6,1,0.3,0.3,0.1,8.2,0.1,108.9,52.5,0.2,47.5,1.2,0,21,0.6,0.7,0.2,0.9,0.9,0.9,1,1,0.4,0.9,0.1,0,1,0.2,1,1,1,0,0,0,0,0,0,0,0,0
558,퓨리나 육성기,Mixed,$0.00 ,100,0,89.81,33.29,9.36,16.8,39.65,72.9,24.44,10.75,88.1,4.06,7.63,28.9,237.1,35.7,6.1,0,100000,209.3,9.7,0.3,0,100,77.5,20,0,100,100,100,80,0,95,50,1.1,2.5,4.8,3,9.3,3.4,4.4,2.3,4.3,0.9,76.9,2.8,1.8,1.2,32.1,27.7,0.8,0.7,0.3,0.5,1,0.3,0.3,0.1,12,0.1,157.2,37.1,0.2,43.5,1.2,0,14.4,0.6,0.7,0.2,0.9,0.9,0.9,1,1,0.4,0.9,0.1,0,1,0.2,1,1,1,0,0,0,0,0,0,0,0,0
559,카길_육성우_육품정_09/05/13,Mixed,343,90,10,91.66,32.64,9.07,15.81,32.78,86.5,34.81,28.1,58,4.37,6.3,49.9,294.2,34.3,5.8,0,99846.8,149.9,8.6,0.8,0,99.8,74.9,20,0,99.8,99.8,99.8,79.9,0,94.9,49.9,1.9,3.3,6.6,3.5,8.7,3.5,5,2.6,4.7,1,83.2,2.9,1.9,1.3,40.1,40.1,0.8,0.4,0.2,0.5,0.9,0.2,0.3,1,24.7,1.7,173,116.2,0.3,150.2,7.3,3.7,40.8,0.6,0.7,0.2,0.9,0.9,0.9,1,1,0.4,0.8,0.1,0,1,0.1,1,1,1,0,0,0,0,0,0,0,0,0
560,카길_육성우_홀스마블_처리구_09/05/13,Mixed,318,90,10,92.18,32.56,7.9,15.43,30.8,85.6,33.51,29.46,53.5,4.39,5.95,49.7,287.2,34,5.6,0,99949.1,162.4,9.1,0.8,0,99.9,75,20,0,99.9,99.9,99.9,80,0,95,50,1.9,3.4,6.6,3.5,8.8,3.5,5,2.6,4.5,0.9,81.4,2.8,1.9,1.3,40.4,40.4,1.3,0.5,0.3,0.4,0.9,0.2,0.3,0.9,24.4,1.7,221.2,114.6,0.3,151.5,7.4,3.7,40.6,0.6,0.7,0.2,0.9,0.9,0.9,1,1,0.4,0.8,0.1,0,1,0.1,1,1,1,0,0,0,0,0,0,0,0,0
561,알티블루_09/22/13,Dry,$0.00 ,0,100,92.28,62.78,7.98,16.27,44.46,71.2,31.7,29.3,43,1.01,16.32,100,250,20,5,0,100000,135,11,0.1,0,100,75,20,0,100,100,100,80,0,95,50,0.7,2.8,2.8,2.8,5.5,2.8,3.8,1,3.5,4.5,44.8,2,1.2,0.6,48.3,42.6,0.5,0.3,0.4,0,2.1,0,0.1,0.1,31.4,0,170,76.3,0,38,0,0,0,0.3,0.6,0.2,0.9,0.9,0.9,1,1,0.4,0.9,0.1,0,1,0.2,1,1,1,0,0,0,0,0,0,0,0,0
562,톨페스큐_09/22/13,Dry,$0.00 ,0,100,92.33,79.43,9.17,6.37,33.75,96.1,26.23,11.23,42,0.83,7.11,100,250,30,3,0,100000,135,11,0.1,0,100,75,20,0,100,100,100,80,0,95,50,0.7,2.8,2.8,2.8,5.5,2.8,3.8,1,3.5,4.5,48.3,1.9,1.1,0.6,40.1,34.2,0.3,0.2,0.1,0,1.9,0,0,0,10.4,0,80,73,0,24,0,0,0,0.3,0.6,0.2,0.9,0.9,0.9,1,1,0.4,0.9,0.1,0,1,0.2,1,1,1,0,0,0,0,0,0,0,0,0
563,74M 착유우,Mixed,0,100,0,88.4,26.2,7.8,22,32.1,78.5760573,9.3,3.1,85.9,3.4,5.9,29.85675307,235.5559345,36.06582538,6.29058663,0,100000,219.3195771,9.97271487,0.293536835,0,100,77.50682128,20,0,100,100,100,80,0,95,50,0.981217599,2.444611187,4.277452251,2.896937244,9.136476808,3.181323329,4.276804229,2.164014325,4.068601637,0.821705321,74,2.699686221,1.784382674,1.166480218,32.61111869,28.72049795,0.788522825,0.612480195,0.301599305,0.568741018,0.95690678,0.316346693,0.245690393,1.852807247,11.39059275,#VALUE!,#VALUE!,34.28534569,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.60180764,0.7,0.160723056,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,0.994884038,0.994884038,0,0,0,0,0,0,0,0,0
564,감귤박,4-01-237,50,100,0,91,17.7,5.144149237,6.4,27,96,6.8,5.1,90,1.12,5.14,50,350,50,9,0,100000,350,11,0.25,0,100,75,20,0,100,100,100,80,0,95,50,0.65,3,4.43,3.17,4.61,2.69,4.5,1.87,2.8,1.1,78,0,0,0,30.5,18.2,1.43,0.11,0.1,0,0.67,1.07,0,0,2,0,82,7,0,37,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
565,감귤박건,,0,100,0,88.03333333,23,13.04,9.371450208,27,96,53,11,90,3.290420295,3.77129875,30,350,50,9,0,100000,350,11,0.25,0,100,75,20,0,100,100,100,80,0,95,50,0.65,3,4.43,3.17,4.61,2.69,4.5,1.87,2.8,1.1,88.78440931,3.504546375,2.438277996,1.714530788,58.4,52.3,1.88,0.13,0.17,0,0.77,0.08,0.08,0.185,6.15,0,360,7,0,15,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
566,겉보리,,0,100,0,86.9975,18.1,10.56,13.67568034,17,29,8,5,90,1.353487169,2.275927469,30,300,30,5,0,100000,300,12,0.35,0,100,75,20,0,100,100,100,80,0,95,50,0.81,3.07,4.83,3.15,6.83,3.92,4.88,2.29,5.6,1.26,84,3.04,1.92,1.21,33.4,19.8,0.05,0.35,0.12,0.13,0.57,0.01,0.15,0.35,5.3,0.05,59.5,18.3,0.179,13,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
567,겉보리후레이크,,0,100,0,86.11,18.1,10.56,14.20276391,17,29,8,5,90,2.589710835,3.414237603,30,300,30,5,0,100000,300,12,0.35,0,100,75,20,0,100,100,100,80,0,95,50,0.81,3.07,4.83,3.15,6.83,3.92,4.88,2.29,5.6,1.26,84,3.04,1.92,1.21,33.4,19.8,0.05,0.35,0.12,0.13,0.57,0.01,0.15,0.35,5.3,0.05,59.5,18.3,0.179,13,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
568,고지방옥수수 미국산,,0,0,100,87.45666667,10,2.22,8.953005298,12,73,15,5,97.5,6.39173686,1.391165148,80,200,10,4,0,100000,135,6,0.1,0,100,55,20,0,100,100,100,80,0,95,50,1.12,1.65,1.82,2.8,10.73,2.69,3.75,2.06,3.65,0.37,80,3.18,1.91,1.16,51.9,35,0.04,0.3,0.15,0.06,0.32,0.01,0.12,0.429,2.5,0,30,5.8,0,0,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
569,과자부산물(미국),,0,100,0,88.18428571,18,5.56,15.17554608,40,75,6,3,85,7.464376485,4.863214943,10,300,16,7,0,100000,100,12,0.35,0,100,75,20,0,100,100,100,80,0,95,50,1.77,3.17,4.77,4.95,7.47,4.57,4.3,1.3,4.1,1,89,3.22,2.15,1.36,25.5,15.1,0.15,0.24,0.18,1.61,0.43,1.12,0.02,1.342,12.1,0,180,71.2,0,19.5,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
570,귀리짚,,0,0,100,87.6,72.37442922,20,8.561643836,20,95,75,65,5,4.223744292,7.876712329,100,250,30,4,0,100000,135,11,0.09,0,100,75,20,0,100,100,100,80,0,95,50,0.67,2.83,2.83,2.83,5.49,2.83,3.83,1,3.5,4.5,48.82876712,1.724882116,0.886393331,0.344253809,75.8,74.9,0.23,0.06,0.17,0.78,2.53,0.42,0.22,0,10.3,0,164,31,0,6,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
571,녹두,,0,100,0,86.90666667,33,10,28.89306536,26,23,4,3,90,0.897514575,4.280454127,30,300,30,5,0,100000,200,10,0.2,0,100,75,20,0,100,100,100,80,0,95,50,1.01,7.06,9.37,3.53,6.93,4.08,4.62,2.48,4.62,0.76,78,2.82,3.52,7.23,30.9,17.1,0.26,0.44,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
